,Region,Residence.Type,Family.Composition,Population.Base,Sex,Age,Marital.Status,Student,Country.of.Birth,Health,Ethnic.Group,Religion,Economic.Activity,Occupation,Industry,Hours.worked.per.week,Approximated.Social.Grade
97764,7,0,1,0,0,3,1,1,0,3,0,1,9,1,10,2,1
97765,8,1,0,0,0,3,1,1,0,0,0,1,7,6,11,0,2
97766,4,1,1,0,1,0,0,1,0,0,0,1,4,9,11,2,3
97767,0,1,2,0,1,0,1,1,0,0,0,1,4,1,3,4,2
97768,7,1,6,0,0,0,4,1,0,2,0,1,9,2,11,4,1
97769,3,1,0,0,1,4,3,1,0,0,0,1,4,1,7,1,0
97770,0,1,1,0,0,1,0,1,0,1,0,8,0,2,9,4,3
97771,1,1,0,0,1,2,0,1,0,0,0,0,4,6,3,4,1
97772,8,1,1,0,1,0,0,1,1,5,0,1,1,2,9,2,1
97773,9,1,0,0,0,2,3,1,0,0,0,1,9,9,2,3,4
97774,4,1,1,0,1,6,0,1,0,1,0,1,6,0,4,0,4
97775,1,1,1,0,1,6,1,1,0,5,0,1,0,5,3,2,2
97776,6,1,2,0,0,5,1,1,0,0,0,8,4,3,7,1,3
97777,7,1,0,0,0,2,1,1,0,2,0,1,0,4,9,4,2
97778,6,1,1,0,0,0,0,0,0,0,0,1,3,8,9,4,3
97779,9,1,0,0,0,0,1,1,0,2,0,8,0,8,10,1,1
97780,8,1,4,0,0,1,0,1,0,0,0,1,1,7,9,1,0
97781,1,1,1,0,1,2,1,0,0,2,0,1,0,9,11,2,1
97782,1,1,1,0,1,4,1,1,0,0,0,1,9,0,9,4,0
97783,6,1,1,0,1,2,4,1,1,0,2,1,1,8,4,2,4
97784,0,1,1,0,0,1,0,1,0,1,0,1,9,9,3,4,0
97785,7,1,1,0,1,3,0,1,1,1,0,1,9,0,10,1,3
97786,2,1,1,0,1,5,1,1,0,3,0,1,0,9,3,2,2
97787,6,1,2,0,0,3,0,1,0,1,0,1,0,7,9,2,3
97788,5,1,2,0,1,1,0,1,0,3,0,1,4,9,3,4,2
97789,7,1,2,0,0,3,0,1,0,0,4,0,1,8,10,4,4
97790,6,1,0,1,0,5,1,1,0,1,0,0,4,4,8,1,4
97791,0,1,1,0,1,7,0,1,0,0,2,0,0,8,3,4,1
97792,7,1,1,0,0,3,0,1,0,0,0,1,4,1,9,4,2
97793,0,1,4,0,0,0,1,1,0,0,2,1,4,6,1,2,1
97794,3,1,1,0,1,3,0,0,0,1,0,1,0,9,7,4,1
97795,0,1,1,0,1,4,0,0,0,0,0,1,9,8,10,2,3
97796,8,1,1,0,0,5,1,1,0,1,0,8,9,7,3,2,1
97797,7,1,2,0,0,1,1,1,0,0,0,1,8,4,4,4,2
97798,4,1,2,0,1,2,0,1,0,0,0,1,4,9,9,2,2
97799,1,1,0,0,0,5,1,1,0,1,0,0,0,9,1,4,4
97800,7,1,4,0,0,0,4,1,0,0,2,1,4,9,5,4,0
97801,3,1,1,0,1,0,1,1,1,0,0,1,0,8,10,4,1
97802,1,1,1,0,0,0,1,1,1,4,0,1,9,9,1,4,3
97803,0,1,1,0,0,6,1,1,0,1,0,1,4,6,7,4,0
97804,2,1,1,0,1,0,4,0,0,1,0,1,0,5,2,4,3
97805,3,1,1,0,1,5,1,1,0,0,0,1,5,9,1,1,2
97806,3,1,0,0,1,2,0,1,0,0,0,0,4,7,6,4,4
97807,4,1,1,0,0,3,1,1,0,1,3,1,0,8,9,4,1
97808,4,1,0,0,1,0,1,1,0,0,0,5,9,3,4,2,4
97809,1,1,1,0,0,3,4,0,0,1,0,1,0,9,1,2,1
97810,6,1,4,0,0,4,0,1,0,0,0,1,4,8,5,2,3
97811,8,1,0,0,0,0,1,1,0,0,0,9,9,4,10,4,4
97812,8,1,1,0,1,4,4,1,0,1,0,0,0,2,6,4,4
97813,0,1,1,0,0,2,0,1,1,0,0,1,4,1,7,4,0
97814,7,1,1,0,1,3,1,1,0,0,0,0,0,4,9,2,0
97815,7,1,2,0,0,4,0,1,0,2,0,1,4,9,10,2,2
97816,1,1,2,0,1,5,0,1,0,0,0,1,5,2,5,3,2
97817,1,1,0,0,0,3,0,0,0,0,0,0,1,0,9,4,3
97818,4,1,0,0,1,1,3,1,0,0,0,1,9,9,11,1,1
97819,4,0,1,0,0,2,3,1,0,0,0,1,2,0,5,4,0
97820,3,1,6,0,0,3,1,1,0,0,0,1,0,9,5,4,0
97821,1,1,1,0,1,2,0,0,0,0,3,1,0,9,3,1,2
97822,2,1,0,0,0,4,0,0,0,0,0,1,7,3,1,4,1
97823,7,1,1,0,0,5,1,1,0,0,0,1,5,6,3,4,3
97824,4,1,1,0,1,2,0,1,0,0,0,0,0,8,3,4,1
97825,6,1,1,0,1,0,0,1,0,0,5,0,0,4,8,4,0
97826,1,1,3,0,1,3,1,1,0,1,2,1,4,9,3,2,1
97827,2,1,4,0,1,3,1,1,0,0,5,1,0,5,1,4,3
97828,7,1,1,0,1,0,1,0,0,3,2,5,9,7,7,4,3
97829,3,1,0,0,0,3,1,1,0,1,0,1,0,2,1,4,1
97830,7,1,1,0,0,6,1,1,0,1,0,1,4,8,3,0,1
97831,6,1,1,0,0,4,0,1,0,0,0,1,1,9,9,4,4
97832,4,1,0,1,0,5,2,1,0,0,0,0,0,5,8,0,4
97833,6,1,0,0,1,1,1,0,0,2,0,8,1,9,11,4,3
97834,2,1,4,0,1,0,0,1,0,1,0,5,9,1,9,4,3
97835,0,1,2,0,0,2,1,1,0,3,0,1,9,9,9,0,2
97836,4,1,0,0,1,2,0,1,0,0,0,0,9,8,9,0,3
97837,1,1,0,1,0,1,0,1,0,0,0,0,0,9,1,2,4
97838,6,1,1,0,1,2,0,1,0,1,0,1,7,9,9,2,1
97839,6,1,1,0,1,6,0,0,0,0,0,0,0,9,11,4,1
97840,2,1,1,0,0,2,0,1,0,1,5,0,0,9,9,4,2
97841,8,1,1,0,0,4,0,1,1,0,0,1,0,8,8,2,0
97842,8,1,1,0,1,2,0,1,1,2,2,8,4,8,10,4,3
97843,6,1,4,0,1,0,1,0,0,1,0,1,2,2,1,4,3
97844,7,1,1,0,1,5,1,1,0,0,0,1,6,9,11,2,3
97845,8,0,4,2,1,7,0,0,0,1,2,1,2,8,9,2,4
97846,6,1,1,0,1,5,1,0,0,3,0,0,1,5,9,4,3
97847,3,1,4,0,1,3,1,0,0,1,0,0,4,2,2,4,3
97848,3,1,3,0,1,4,3,1,0,0,0,0,4,4,8,2,1
97849,1,1,4,0,1,6,1,0,2,0,0,1,9,1,9,1,1
97850,6,1,1,0,1,6,0,1,0,3,0,1,0,0,9,2,2
97851,2,1,2,0,0,6,1,0,0,4,0,8,0,9,5,4,2
97852,5,1,1,0,0,7,0,1,0,0,1,3,4,7,3,4,3
97853,9,1,1,0,1,0,0,1,0,2,4,5,4,2,10,4,1
97854,6,1,0,0,1,0,3,0,0,0,2,1,0,6,3,4,4
97855,1,1,1,0,0,4,1,1,0,1,0,1,0,2,9,2,3
97856,2,1,6,0,0,0,1,1,0,2,0,1,9,5,1,4,4
97857,1,1,1,0,0,6,0,1,0,1,3,1,4,3,7,4,1
97858,5,1,1,0,1,1,0,1,0,1,0,1,4,9,12,4,2
97859,5,1,2,0,1,1,1,1,0,3,0,0,0,6,9,3,2
97860,3,1,1,0,1,0,1,1,0,0,0,1,5,1,3,4,4
97861,2,1,0,0,1,2,3,1,0,0,4,1,4,9,7,4,1
97862,5,1,0,0,0,4,2,1,0,3,0,1,9,1,12,2,1
97863,7,1,1,0,0,3,1,1,0,2,0,1,7,7,3,0,2
97864,6,1,4,0,0,0,1,1,0,0,2,1,0,9,9,4,4
97865,8,1,1,0,1,2,0,1,1,0,0,1,4,2,1,2,0
97866,5,1,1,0,0,3,0,1,1,2,0,1,9,8,5,4,2
97867,5,1,1,0,1,4,1,1,0,2,0,1,0,1,11,4,4
97868,8,1,1,0,1,1,3,0,0,3,2,0,9,3,7,4,3
97869,5,1,1,0,0,1,0,0,0,0,0,0,0,6,7,2,4
97870,3,1,0,0,0,3,0,1,0,0,0,1,1,1,10,4,2
97871,7,1,1,0,1,5,0,1,1,2,2,1,9,8,1,1,4
97872,2,1,1,0,0,3,1,0,0,1,0,1,0,6,12,4,1
97873,5,1,4,0,1,3,1,1,1,2,5,1,0,7,9,4,3
97874,3,1,1,0,0,0,1,1,0,1,0,1,0,5,12,2,4
97875,4,1,2,0,0,6,0,1,0,0,0,0,8,3,11,4,1
97876,9,1,1,0,0,0,0,1,0,2,0,1,0,1,3,2,4
97877,9,0,4,0,0,4,1,1,0,0,0,0,2,9,10,4,2
97878,4,1,6,0,1,0,0,1,0,0,0,9,4,9,10,4,1
97879,6,1,1,0,0,0,4,1,0,0,0,5,0,8,3,4,2
97880,6,1,1,0,1,2,0,1,0,1,0,1,4,1,11,2,2
97881,1,1,1,0,0,3,1,0,1,1,0,0,4,9,3,4,1
97882,6,1,1,0,0,0,0,1,0,1,0,1,1,8,9,4,3
97883,1,1,1,0,0,0,0,0,0,0,0,1,4,7,9,0,1
97884,0,1,1,0,1,7,0,1,0,1,0,1,4,5,2,4,4
97885,7,1,1,0,0,5,0,1,0,0,2,1,0,0,7,4,0
97886,6,1,1,0,0,3,2,1,0,1,0,1,0,6,5,2,1
97887,4,1,0,0,0,3,4,1,0,0,0,0,4,9,9,1,2
97888,6,1,2,0,1,1,1,1,0,1,0,1,9,2,9,2,4
97889,9,1,1,0,1,2,1,1,0,1,0,1,5,9,6,4,2
97890,9,1,6,0,1,2,0,1,0,1,0,1,0,8,10,2,3
97891,4,1,0,0,1,6,1,1,0,1,0,0,9,0,7,4,3
97892,1,1,0,0,1,2,1,1,0,0,0,8,1,9,4,4,3
97893,9,1,1,0,1,2,0,1,0,0,0,1,0,2,8,4,1
97894,1,1,1,0,1,6,1,1,0,5,0,1,9,8,1,4,3
97895,5,1,4,0,0,0,0,1,0,1,0,1,0,4,1,2,4
97896,7,1,0,0,0,2,0,1,1,1,3,1,0,9,11,4,1
97897,4,1,0,0,0,1,1,1,0,0,0,5,9,6,11,2,1
97898,4,1,0,0,0,4,0,1,0,0,0,1,1,3,8,2,0
97899,9,1,1,0,0,4,1,1,0,2,0,1,0,9,9,4,4
97900,2,1,0,0,1,6,1,1,0,2,0,0,0,9,10,4,4
97901,9,1,0,0,0,0,0,0,0,0,0,1,9,2,5,4,3
97902,6,1,2,0,0,2,1,1,0,1,0,8,9,6,1,4,4
97903,8,1,0,0,0,0,0,1,1,2,2,3,9,3,1,2,4
97904,8,1,2,0,1,6,0,1,0,0,0,0,3,0,9,4,2
97905,4,1,1,0,0,6,0,1,0,2,0,1,9,9,7,2,3
97906,1,1,1,0,0,6,0,1,0,0,0,1,1,3,11,2,1
97907,9,1,2,0,0,5,0,1,0,0,0,1,0,9,9,4,3
97908,1,1,1,0,1,0,1,1,1,0,1,0,0,6,10,4,4
97909,0,1,1,0,0,3,1,0,0,0,0,1,0,6,3,2,1
97910,6,1,4,0,0,2,2,1,0,1,0,1,5,2,1,1,3
97911,3,1,0,0,1,4,0,1,0,1,0,1,6,7,2,4,3
97912,9,1,2,0,0,5,1,1,0,1,0,0,4,9,9,2,4
97913,3,1,1,0,1,6,4,1,0,1,0,1,0,9,10,2,2
97914,4,1,1,0,1,1,1,1,0,0,0,0,0,9,11,3,2
97915,1,1,1,0,1,2,1,1,0,0,5,0,9,0,9,4,4
97916,4,1,4,0,1,3,1,1,1,0,0,0,0,9,9,4,4
97917,8,1,1,0,1,0,0,1,0,1,0,1,0,4,1,2,4
97918,1,1,0,0,1,1,0,1,0,2,0,1,0,8,7,4,4
97919,7,1,1,0,1,2,1,0,0,2,0,8,9,6,4,1,4
97920,4,1,4,0,1,3,0,1,0,1,0,0,4,3,9,4,1
97921,5,1,1,0,1,0,0,1,0,2,0,8,1,9,9,4,4
97922,7,1,1,0,1,1,1,1,1,1,2,1,7,4,9,4,1
97923,3,1,2,0,0,6,1,1,0,0,0,8,0,2,7,2,3
97924,2,1,2,0,1,1,0,1,0,0,0,0,9,4,3,4,4
97925,5,1,1,0,0,0,1,0,0,1,0,1,1,8,7,1,4
97926,7,1,1,0,1,5,4,1,0,0,0,1,1,9,5,2,4
97927,1,1,1,0,1,6,0,0,0,0,2,1,1,8,9,4,1
97928,8,1,1,0,1,0,4,1,0,1,0,0,0,4,8,1,1
97929,6,1,1,0,0,5,1,1,0,2,1,8,0,9,1,2,0
97930,3,1,2,0,0,4,0,1,0,0,0,1,8,9,12,0,4
97931,4,1,0,0,1,5,0,1,0,0,0,9,0,9,12,2,0
97932,7,1,2,0,0,2,4,0,0,1,0,0,4,9,12,3,4
97933,4,1,1,0,0,3,1,0,0,1,0,1,9,4,5,4,4
97934,6,1,2,0,0,6,0,1,1,0,0,5,0,9,9,2,4
97935,8,1,6,0,1,5,0,1,0,0,0,0,4,7,10,2,3
97936,9,1,0,0,0,4,1,1,0,3,0,1,0,9,11,4,0
97937,5,1,0,0,1,7,4,1,0,2,0,0,9,5,1,2,0
97938,3,1,4,0,0,1,0,1,0,3,0,1,1,2,1,4,0
97939,9,1,1,0,0,0,0,1,0,2,2,1,1,9,9,4,2
97940,7,1,4,0,1,6,1,1,0,1,0,0,0,9,9,1,1
97941,5,1,1,0,0,0,0,1,0,0,0,1,0,2,9,2,3
97942,1,1,1,0,0,5,0,1,0,0,0,1,0,9,2,4,1
97943,1,1,1,0,0,4,1,1,0,2,0,1,5,6,5,4,1
97944,2,1,1,0,1,2,0,1,0,0,1,1,0,0,5,2,2
97945,7,1,0,0,1,1,4,1,0,2,0,1,2,3,12,2,1
97946,4,1,2,0,0,0,0,1,0,0,0,0,9,1,8,4,0
97947,6,1,4,0,1,0,0,1,0,0,0,1,0,1,1,4,1
97948,4,1,0,0,0,5,3,1,0,0,0,1,4,1,5,1,4
97949,5,1,0,0,0,4,3,1,0,0,2,1,4,3,3,3,3
97950,7,0,4,0,0,0,1,1,0,3,0,1,9,7,3,4,1
97951,1,1,0,0,0,2,0,0,0,1,0,1,5,4,3,4,2
97952,8,1,4,0,0,5,0,1,0,0,0,1,9,4,4,4,4
97953,6,1,1,0,1,5,3,1,0,1,0,5,0,7,3,4,2
97954,7,1,2,0,1,5,0,0,0,0,2,1,9,9,9,4,4
97955,6,1,1,0,0,0,0,1,0,0,1,1,6,0,9,1,1
97956,8,1,1,0,1,6,0,0,0,0,2,1,0,8,9,4,2
97957,0,1,1,0,1,2,0,1,0,0,5,1,0,1,5,4,3
97958,6,1,1,0,1,7,0,1,0,0,2,1,0,3,2,2,2
97959,2,1,0,0,0,0,0,0,0,2,0,0,0,7,3,4,0
97960,4,1,2,0,1,2,3,1,0,0,0,3,9,0,3,4,0
97961,4,1,1,0,0,7,0,1,0,1,0,1,0,7,3,3,2
97962,2,1,1,0,1,5,1,1,1,0,0,1,7,2,12,4,1
97963,2,1,1,0,0,0,3,0,0,0,0,5,2,9,3,2,4
97964,4,1,6,0,1,2,2,1,0,0,0,1,0,4,3,3,3
97965,4,1,4,0,0,1,0,1,1,1,0,0,0,1,11,4,2
97966,7,1,6,0,1,0,0,1,0,1,0,5,0,6,9,4,4
97967,4,1,2,0,1,1,1,1,0,1,0,1,6,7,11,3,4
97968,7,1,2,0,1,0,2,1,0,2,0,5,4,3,8,4,4
97969,3,1,4,0,0,4,1,0,0,0,0,1,0,6,9,4,1
97970,2,1,1,0,1,5,0,1,0,0,2,1,1,9,7,4,3
97971,7,1,2,1,1,5,0,1,0,0,0,0,0,3,7,2,2
97972,2,1,0,0,1,1,0,0,0,0,0,0,0,7,9,4,1
97973,5,1,1,0,0,6,1,1,0,0,2,0,0,9,9,1,3
97974,5,1,1,0,1,0,0,1,0,2,4,1,4,0,8,4,3
97975,5,1,4,0,1,0,0,1,0,2,0,1,0,8,1,3,0
97976,6,1,1,0,0,4,0,1,0,1,0,1,9,9,3,4,0
97977,1,1,3,0,1,0,1,1,0,2,0,1,4,4,4,4,2
97978,5,1,1,0,0,3,3,1,0,1,0,1,6,9,3,2,4
97979,3,1,1,0,0,2,0,1,0,1,0,8,9,9,7,4,1
97980,7,1,2,0,1,6,1,1,0,0,0,1,2,9,7,4,0
97981,5,1,2,0,1,0,0,1,0,1,0,1,0,9,7,3,1
97982,3,1,5,0,1,0,0,1,1,0,1,1,4,9,9,4,1
97983,7,1,1,0,0,6,0,1,0,5,0,1,9,1,1,2,2
97984,4,1,0,0,0,5,0,0,0,0,0,1,0,1,0,2,0
97985,8,1,4,0,0,5,4,0,0,0,0,0,9,5,1,4,1
97986,5,1,1,0,0,7,0,0,0,2,0,8,9,2,8,1,0
97987,1,1,0,0,0,1,3,1,0,1,0,1,5,9,4,4,3
97988,1,1,1,0,0,4,1,1,0,0,3,8,0,8,0,4,2
97989,4,1,1,0,1,5,0,1,0,0,0,5,9,9,9,2,3
97990,9,1,1,0,0,0,2,1,2,1,2,0,0,8,1,4,1
97991,7,1,1,0,0,1,3,1,0,1,0,1,4,0,4,4,1
97992,6,1,1,0,0,5,1,1,0,2,0,1,9,9,1,4,1
97993,0,1,1,0,1,4,1,1,0,1,0,1,0,3,7,2,4
97994,8,1,2,0,1,0,3,0,0,2,0,0,1,7,9,4,1
97995,6,1,1,1,1,0,4,1,1,0,0,1,0,9,11,4,2
97996,0,1,4,0,0,3,0,1,0,0,0,8,0,0,6,2,2
97997,5,1,0,0,1,6,0,1,0,0,0,5,0,4,9,4,3
97998,6,1,4,0,1,4,0,1,0,0,0,1,0,1,5,4,0
97999,7,1,1,0,1,1,1,1,0,2,4,0,5,9,8,4,4
98000,8,1,1,0,0,4,0,0,0,0,0,1,0,8,3,1,4
98001,5,1,0,0,1,0,0,1,0,0,0,1,0,6,3,4,1
98002,6,1,3,0,1,7,0,1,1,3,0,1,0,9,3,4,3
98003,6,1,2,0,0,2,0,1,0,0,2,1,1,4,1,4,0
98004,5,1,1,0,1,0,0,1,0,1,0,1,5,0,11,4,2
98005,9,1,2,0,0,2,3,1,0,0,3,1,9,9,3,2,1
98006,8,1,1,0,1,1,1,1,0,0,0,1,9,8,11,4,4
98007,4,1,0,0,0,1,4,1,0,2,0,8,3,1,10,4,4
98008,3,1,5,0,1,3,0,1,0,0,2,1,9,2,10,1,2
98009,8,1,1,0,0,0,4,1,0,0,0,1,2,0,9,4,0
98010,8,1,0,0,1,0,1,0,1,1,5,0,0,7,1,2,0
98011,7,1,5,0,0,4,0,0,0,1,0,1,4,7,11,0,1
98012,5,1,4,0,0,2,2,1,0,0,0,0,0,8,10,3,3
98013,8,1,1,0,1,2,0,1,0,1,0,0,9,3,10,4,2
98014,7,1,1,0,1,3,4,1,0,2,0,1,0,9,9,1,3
98015,9,1,1,0,0,1,0,1,0,2,3,1,4,5,11,1,4
98016,1,1,0,0,0,0,0,1,0,3,0,0,0,9,10,4,2
98017,2,1,1,0,1,0,1,1,0,0,0,1,0,2,4,3,1
98018,6,1,2,0,0,7,0,1,1,1,3,0,0,3,2,2,2
98019,9,1,0,0,0,1,0,0,0,2,0,1,0,3,2,4,0
98020,0,1,0,0,1,2,1,1,0,1,0,1,0,6,5,4,2
98021,6,1,2,0,0,4,1,1,0,1,0,1,0,4,9,4,1
98022,5,1,1,0,1,6,0,1,0,2,0,3,9,9,1,2,2
98023,5,1,1,0,1,2,0,1,0,0,0,0,6,5,1,4,3
98024,5,1,1,0,0,2,1,1,0,2,0,8,4,9,7,4,4
98025,3,1,0,0,0,3,1,1,0,0,0,1,0,2,8,4,0
98026,8,0,1,0,1,6,0,1,2,3,0,1,0,3,4,1,4
98027,6,1,0,0,0,0,1,0,1,0,0,8,9,4,1,2,2
98028,4,1,2,0,1,1,0,1,0,1,0,1,4,1,10,4,4
98029,7,1,1,0,0,7,0,1,0,1,0,0,0,9,9,4,4
98030,2,1,6,0,0,0,0,1,1,1,0,4,5,8,4,4,2
98031,8,1,1,0,0,1,0,1,0,0,0,7,0,8,0,2,1
98032,4,1,4,0,0,4,1,0,1,2,0,1,9,6,6,0,4
98033,6,1,6,0,1,4,0,0,0,0,0,3,3,3,10,4,2
98034,1,1,1,0,0,3,3,1,0,1,0,1,0,3,1,4,4
98035,0,1,1,0,1,1,3,1,1,2,0,0,9,1,11,3,3
98036,8,1,0,0,1,0,3,1,1,0,0,0,5,7,9,2,3
98037,6,1,1,0,0,1,0,1,0,0,0,0,9,2,9,4,1
98038,3,1,3,0,0,3,1,0,0,0,3,0,0,9,1,4,4
98039,6,1,0,0,0,4,0,0,0,0,0,1,9,9,4,4,3
98040,6,1,1,0,1,5,0,0,0,3,0,1,7,1,9,2,1
98041,5,1,1,0,0,5,1,1,0,1,0,1,0,6,1,4,1
98042,4,1,0,0,0,5,0,1,0,0,0,1,0,6,10,4,0
98043,1,1,1,0,1,0,1,1,0,0,0,1,0,9,9,4,0
98044,3,1,0,0,1,4,1,0,0,0,0,0,2,3,1,3,4
98045,1,1,0,0,1,4,3,1,1,1,0,5,0,1,7,4,2
98046,6,1,1,0,0,7,0,1,0,0,0,1,0,8,9,4,4
98047,0,1,0,0,0,3,0,1,0,1,0,0,0,3,1,4,3
98048,4,1,1,0,0,0,1,0,1,2,0,1,8,9,2,2,4
98049,7,1,2,0,1,2,0,1,0,0,0,8,0,6,8,2,1
98050,8,1,2,0,0,3,0,1,1,0,0,1,4,0,7,2,2
98051,4,1,1,0,0,0,0,1,0,0,0,1,6,1,12,4,2
98052,5,1,1,0,0,1,0,1,0,0,0,8,1,3,9,2,1
98053,9,1,1,0,0,0,1,0,0,0,0,1,4,9,9,1,0
98054,6,1,4,0,0,0,0,0,0,0,0,8,0,8,7,2,4
98055,7,1,0,0,1,1,1,1,0,0,0,1,4,9,4,4,0
98056,5,1,1,0,0,4,0,0,0,3,0,0,0,1,9,4,4
98057,6,1,6,0,0,6,0,1,0,1,0,0,9,8,1,2,1
98058,5,1,1,0,1,3,0,1,0,1,0,1,9,1,9,2,1
98059,4,1,1,0,0,5,0,0,0,0,1,8,6,6,9,1,4
98060,7,1,1,0,1,4,0,0,0,0,2,0,7,1,3,2,0
98061,1,1,2,0,1,0,1,1,0,0,2,0,6,7,3,4,4
98062,8,1,1,0,1,1,2,1,1,0,0,1,4,8,1,4,1
98063,7,1,0,0,0,4,3,1,0,2,0,1,4,2,10,1,4
98064,2,1,1,0,1,5,1,1,0,2,0,1,4,9,1,2,1
98065,4,1,5,0,1,2,2,1,1,0,0,0,0,8,9,4,1
98066,7,1,1,0,0,5,0,0,0,1,3,1,6,5,7,2,2
98067,3,1,1,0,0,6,1,1,0,0,0,1,9,9,12,2,3
98068,4,1,1,0,0,2,2,1,1,1,0,5,5,8,10,2,0
98069,2,1,1,0,0,7,3,1,1,1,0,9,4,9,7,4,1
98070,0,1,0,0,1,5,0,1,0,3,0,5,1,5,2,4,4
98071,6,1,1,0,1,2,0,0,0,1,0,1,0,1,0,4,1
98072,2,1,1,0,0,5,2,1,0,0,0,7,1,6,9,1,3
98073,5,1,4,0,1,6,0,1,0,2,0,1,8,2,9,2,1
98074,7,1,1,0,0,5,1,1,0,0,2,0,9,7,5,4,3
98075,3,1,6,0,0,0,0,0,0,2,0,5,0,6,3,2,0
98076,7,1,1,0,1,5,0,0,1,0,0,1,0,1,3,4,4
98077,7,1,1,0,1,4,0,1,0,0,0,1,6,1,9,2,1
98078,2,1,1,0,1,0,1,0,2,1,1,1,0,3,7,4,3
98079,6,1,1,0,1,3,1,1,0,3,0,1,3,9,9,1,3
98080,1,1,0,0,0,5,3,0,0,1,0,1,5,9,1,4,2
98081,5,1,1,0,1,7,1,1,0,0,3,0,9,0,9,1,3
98082,2,1,6,0,1,3,1,1,0,1,0,1,9,9,2,4,1
98083,1,1,1,0,1,2,0,0,1,3,0,1,1,2,3,2,3
98084,2,1,1,0,1,4,1,1,1,1,0,0,4,1,3,4,3
98085,6,1,1,0,0,3,0,1,0,0,0,1,0,8,9,4,2
98086,2,1,1,0,1,5,0,0,0,2,0,1,0,1,9,4,4
98087,3,1,1,0,1,4,1,1,0,1,0,5,5,9,5,3,3
98088,7,1,1,0,1,5,1,1,0,0,0,1,0,5,9,4,0
98089,4,1,1,0,1,2,1,1,0,0,0,0,0,6,3,4,1
98090,6,1,0,0,1,2,0,1,1,1,0,1,0,9,2,4,3
98091,8,1,0,0,1,7,0,1,0,2,0,0,8,1,9,2,2
98092,0,1,5,0,0,0,0,1,0,1,0,0,0,0,3,2,4
98093,9,1,4,0,1,2,0,1,1,0,0,1,9,4,11,4,1
98094,6,1,1,0,0,4,3,1,0,0,0,1,0,8,10,4,3
98095,3,1,2,0,0,3,0,1,0,1,3,1,2,6,11,4,2
98096,7,1,5,0,0,2,0,1,0,2,0,0,0,3,10,2,4
98097,9,1,1,0,0,0,0,1,0,0,0,1,9,8,1,2,3
98098,6,1,1,1,0,0,1,1,0,0,0,1,4,2,10,4,2
98099,4,1,1,0,0,0,1,1,0,0,0,7,0,1,2,2,1
98100,1,1,0,0,1,1,0,1,0,2,0,1,9,9,8,2,2
98101,2,1,1,0,1,5,1,1,0,3,0,1,0,5,3,0,3
98102,8,1,6,0,0,1,1,1,0,1,0,1,4,9,3,4,4
98103,7,1,6,0,1,5,0,1,0,1,0,1,4,1,6,2,3
98104,6,1,2,0,0,4,3,1,0,0,0,1,0,5,12,4,1
98105,9,1,1,0,0,5,0,0,0,0,0,0,0,8,9,2,1
98106,7,1,1,0,0,5,1,1,0,1,0,0,0,5,10,0,3
98107,6,1,1,0,0,4,1,1,0,1,0,1,4,9,1,2,0
98108,4,1,1,0,1,0,1,1,0,0,0,1,0,3,1,1,4
98109,6,1,1,0,1,7,1,1,0,1,0,0,4,1,2,1,2
98110,5,1,1,0,1,4,0,1,0,0,0,1,0,9,0,4,0
98111,4,1,1,0,1,3,3,1,0,1,0,5,9,0,1,1,3
98112,1,1,2,0,0,3,4,1,0,3,0,8,4,2,9,4,1
98113,6,1,0,0,1,0,1,1,0,0,0,0,1,9,4,1,1
98114,0,1,1,0,0,1,0,1,0,1,0,1,9,9,9,4,4
98115,2,1,1,0,0,4,0,0,0,2,0,1,0,7,7,2,1
98116,3,1,0,0,0,4,0,0,0,1,2,1,0,6,11,2,1
98117,5,1,2,0,0,6,1,1,0,0,0,0,9,9,5,4,1
98118,5,1,1,0,1,0,0,1,0,1,0,6,0,1,11,4,0
98119,1,1,1,1,1,2,0,1,0,0,1,1,6,8,2,4,1
98120,9,1,1,0,1,1,0,1,0,0,0,0,4,1,9,4,2
98121,1,1,1,0,0,2,1,1,1,1,0,1,9,5,11,0,1
98122,1,1,2,0,1,6,0,0,0,0,2,8,9,7,2,4,4
98123,5,1,1,0,0,0,0,1,0,0,0,8,9,3,11,2,1
98124,7,1,0,0,0,0,1,1,0,2,0,1,9,1,1,2,1
98125,1,1,4,0,1,2,0,1,0,1,0,8,9,2,9,2,0
98126,2,1,0,0,1,6,0,0,0,0,0,1,2,0,5,4,3
98127,4,1,1,0,0,0,4,1,0,2,0,6,5,3,9,3,0
98128,6,1,1,0,0,4,1,1,0,1,0,1,4,9,4,4,1
98129,9,1,1,0,0,5,1,1,0,2,0,1,4,5,9,4,1
98130,5,1,5,0,0,0,4,0,0,0,0,8,9,3,7,3,3
98131,3,1,0,0,1,4,0,1,0,1,0,0,3,7,4,4,3
98132,6,1,0,0,0,2,0,0,0,0,0,0,0,5,4,2,1
98133,4,1,2,0,0,0,1,0,0,0,0,1,2,9,12,2,1
98134,8,1,1,0,1,0,0,0,0,0,0,1,4,9,11,1,0
98135,3,1,6,0,1,0,4,1,0,0,2,1,9,9,9,4,3
98136,7,1,0,0,0,4,0,1,0,3,0,0,1,4,10,4,2
98137,9,1,2,0,0,3,1,0,1,0,0,1,0,9,8,4,2
98138,7,1,1,0,0,3,0,1,0,1,0,1,4,2,1,3,0
