,TransAmtDisc,DayOfWeek,Hour,Product,CardType,CardCategory,EmailDomain,Region,DaysSinceLastTrans,isFraud
61864,2,0,5,1,3,1,1,1,0,0
61865,4,1,20,4,2,1,9,0,0,0
61866,1,5,3,0,3,1,0,0,0,0
61867,4,2,1,4,2,1,2,0,3,0
61868,1,4,6,0,3,1,3,0,0,0
61869,1,4,22,4,2,1,0,0,0,0
61870,4,2,23,3,3,1,9,1,3,0
61871,1,4,8,4,2,1,1,0,0,0
61872,3,5,2,4,3,1,9,4,0,0
61873,0,4,2,4,2,1,3,0,2,0
61874,2,5,6,4,3,1,3,5,0,0
61875,1,0,23,0,3,0,9,0,0,0
61876,2,3,8,4,2,1,3,1,3,0
61877,1,1,12,4,2,1,1,0,3,0
61878,4,5,13,4,2,0,3,2,0,0
61879,0,2,21,4,3,1,3,0,0,0
61880,0,2,12,4,3,1,3,0,3,0
61881,4,2,6,4,3,1,0,0,0,0
61882,3,4,2,4,3,1,7,0,0,0
61883,0,6,23,4,3,1,3,0,3,0
61884,0,0,7,4,3,0,1,5,1,0
61885,1,4,3,4,3,1,9,0,0,0
61886,2,2,21,0,2,0,3,0,0,0
61887,3,2,18,4,3,1,3,0,0,0
61888,1,2,4,3,3,1,6,0,1,0
61889,2,1,21,4,3,1,4,0,3,0
61890,0,3,7,4,3,1,1,3,3,0
61891,4,6,3,4,3,1,7,0,3,0
61892,3,5,5,4,3,1,9,0,3,0
61893,2,6,19,4,3,1,9,0,0,0
61894,1,6,4,4,3,1,1,0,2,0
61895,3,6,1,4,2,1,3,5,0,0
61896,2,0,1,4,3,0,9,0,3,0
61897,2,2,4,4,3,1,3,0,3,0
61898,0,3,19,4,3,1,3,1,3,0
61899,3,6,21,4,3,0,9,3,0,0
61900,1,6,6,4,2,1,9,1,0,0
61901,3,5,23,0,3,1,9,0,3,0
61902,0,5,7,4,3,1,3,0,3,0
61903,0,6,3,4,3,0,0,3,0,0
61904,2,1,3,4,2,1,3,5,0,0
61905,4,5,6,4,3,1,7,0,3,0
61906,4,5,2,4,2,1,9,3,0,0
61907,0,5,22,0,2,0,3,0,3,1
61908,4,1,4,4,2,1,3,0,0,0
61909,2,3,21,4,3,0,3,3,0,0
61910,2,2,21,0,3,1,4,0,3,0
61911,0,6,2,4,3,0,3,0,3,0
61912,3,4,22,4,3,1,2,4,1,0
61913,3,1,11,4,3,1,8,0,0,0
61914,1,5,4,0,3,0,3,0,3,0
61915,0,0,21,4,2,1,3,0,0,0
61916,3,1,2,4,3,1,3,0,0,0
61917,0,0,21,0,2,1,3,1,3,0
61918,2,2,21,4,2,1,3,0,0,0
61919,3,2,22,4,3,1,7,0,0,0
61920,0,5,20,4,3,1,3,0,0,0
61921,3,6,5,4,3,1,9,0,0,0
61922,1,1,19,4,2,1,9,3,0,0
61923,1,3,14,4,3,1,7,0,0,0
61924,0,3,4,4,2,0,4,0,2,0
61925,2,2,7,4,2,1,0,0,0,0
61926,4,0,20,4,3,1,3,0,3,0
61927,0,1,12,4,2,1,9,0,3,0
61928,4,1,10,2,3,1,3,5,3,0
61929,3,0,8,4,2,1,3,4,2,0
61930,3,1,7,4,3,1,9,0,0,0
61931,0,5,17,0,2,0,3,0,3,1
61932,1,3,23,4,3,0,9,0,0,0
61933,1,4,2,4,3,0,3,3,0,0
61934,3,4,1,4,3,1,3,0,3,0
61935,0,4,14,4,3,1,3,3,3,0
61936,1,2,18,1,2,1,9,0,3,0
61937,3,2,5,4,2,0,9,0,3,0
61938,2,4,9,4,3,0,3,0,0,0
61939,4,2,22,4,2,0,0,3,0,0
61940,2,4,19,2,3,1,3,0,3,0
61941,4,1,1,4,3,1,3,0,0,0
61942,1,2,3,4,3,1,0,0,0,0
61943,0,6,5,4,2,1,3,0,3,0
61944,4,2,19,4,0,0,3,0,3,0
61945,1,5,23,4,3,1,4,4,3,0
61946,4,3,1,4,2,1,0,0,2,1
61947,2,2,9,3,3,1,1,0,3,0
61948,4,6,13,0,3,1,7,0,3,0
61949,3,1,12,4,1,0,9,0,1,0
61950,4,0,8,4,2,0,3,0,3,0
61951,4,3,6,4,3,0,3,1,3,0
61952,0,1,9,4,3,0,3,0,3,0
61953,4,1,4,4,3,1,0,0,3,0
61954,2,2,13,4,2,1,1,0,0,0
61955,2,6,7,4,3,1,0,0,0,0
61956,4,1,7,4,3,1,3,2,0,0
61957,3,2,6,4,3,1,9,0,0,0
61958,0,6,4,2,2,1,3,1,3,0
61959,0,1,6,4,3,0,9,5,3,1
61960,2,2,13,0,3,0,4,0,0,0
61961,1,0,4,4,3,1,9,0,0,0
61962,1,3,3,4,2,1,3,0,2,0
61963,4,6,22,4,2,1,7,0,0,0
61964,0,3,8,4,2,1,3,0,0,0
61965,4,6,2,4,2,1,3,0,0,0
61966,1,0,2,4,3,1,0,5,0,0
61967,4,2,10,4,3,1,4,4,2,0
61968,0,6,2,4,3,1,3,0,0,0
61969,1,3,8,0,2,0,0,4,3,0
61970,0,3,5,4,3,0,3,4,0,0
61971,4,4,1,4,2,1,3,0,3,0
61972,1,6,12,4,1,1,4,0,3,1
61973,1,2,4,4,2,1,3,0,0,0
61974,1,3,21,4,2,1,9,0,3,0
61975,4,2,8,2,3,0,9,3,3,0
61976,4,3,22,0,3,1,1,0,0,0
61977,2,5,13,0,2,0,9,5,3,0
61978,0,1,2,4,3,1,9,3,0,0
61979,0,4,8,4,3,1,3,4,3,0
61980,4,2,8,4,3,1,3,0,3,0
61981,2,4,18,4,3,0,3,1,3,0
61982,2,2,14,4,3,1,1,4,0,0
61983,2,4,3,4,1,1,3,0,2,0
61984,1,0,5,0,3,1,3,0,0,0
61985,4,6,2,4,3,1,1,0,0,0
61986,4,3,3,4,3,1,7,1,0,0
61987,4,3,1,4,3,1,9,4,3,0
61988,3,0,3,4,3,1,9,0,3,0
61989,4,6,22,4,3,1,9,1,3,0
61990,0,2,4,4,3,1,4,0,3,0
61991,0,5,15,4,2,1,4,0,3,0
61992,2,2,13,4,3,1,3,0,3,0
61993,2,3,4,4,3,0,9,0,3,0
61994,1,1,5,4,3,1,3,0,3,0
61995,2,2,8,4,2,1,0,0,3,0
61996,0,3,4,4,3,1,3,4,3,0
61997,0,4,7,4,2,1,3,0,3,0
61998,4,5,23,4,3,1,3,0,0,0
61999,4,4,4,2,3,1,7,0,3,0
62000,3,6,10,2,3,1,3,0,3,0
62001,4,2,20,4,3,1,3,0,3,0
62002,0,1,10,4,2,1,4,0,0,0
62003,3,0,8,4,3,1,7,4,3,0
62004,4,0,21,4,3,1,3,5,3,0
62005,1,4,3,2,2,1,0,0,0,0
62006,1,4,23,4,3,1,3,4,0,0
62007,4,6,8,4,2,1,7,5,3,0
62008,3,0,12,4,2,1,1,0,2,0
62009,0,3,5,4,2,0,3,0,3,0
62010,0,4,3,4,3,1,9,4,0,0
62011,1,0,2,2,3,0,3,0,3,1
62012,3,1,4,4,3,1,9,4,0,0
62013,4,5,6,4,3,1,3,0,3,0
62014,3,3,9,4,3,1,9,3,3,0
62015,4,0,6,4,2,1,3,0,0,0
62016,1,6,7,4,2,0,3,4,0,0
62017,3,3,13,0,3,1,3,5,3,0
62018,0,3,22,4,2,0,3,0,0,0
62019,0,2,1,1,3,0,7,3,3,0
62020,4,6,6,0,3,1,3,0,3,1
62021,1,4,18,4,3,1,9,0,3,0
62022,3,4,3,0,3,1,3,4,0,0
62023,4,1,5,4,2,1,3,0,0,0
62024,4,3,23,0,3,1,3,0,3,0
62025,3,0,9,0,2,1,4,0,0,0
62026,0,5,20,4,3,1,1,4,0,0
62027,4,1,8,2,3,1,3,3,3,0
62028,3,0,8,4,2,1,9,0,0,0
62029,0,3,6,4,2,1,3,0,0,0
62030,3,1,6,4,2,1,9,0,3,0
62031,4,3,4,4,3,1,3,0,0,0
62032,0,3,8,4,3,0,3,0,0,0
62033,1,3,7,4,3,1,3,0,0,0
62034,1,6,21,4,3,1,2,5,0,0
62035,3,0,3,4,3,0,7,0,3,0
62036,2,4,1,4,3,1,3,0,3,0
62037,2,1,5,0,3,0,9,0,3,0
62038,1,6,5,4,3,0,4,1,2,0
62039,2,0,21,4,3,1,3,0,3,0
62040,1,1,21,4,3,1,7,0,3,0
62041,0,3,1,3,3,1,3,2,3,0
62042,2,2,2,4,3,1,3,0,0,0
62043,4,4,2,3,3,1,7,0,0,0
62044,4,4,7,4,3,1,1,1,3,0
62045,4,1,9,4,2,0,3,3,1,0
62046,0,3,20,0,2,0,1,4,3,1
62047,1,6,1,4,3,0,9,2,3,0
62048,0,1,6,4,3,1,7,0,0,0
62049,2,0,21,4,3,1,7,0,0,0
62050,4,4,3,4,3,1,9,0,0,0
62051,0,4,20,4,3,1,3,0,0,0
62052,0,6,21,4,3,1,0,3,3,0
62053,4,3,3,4,3,1,3,2,0,0
62054,3,0,12,4,3,1,9,0,0,0
62055,1,2,4,4,2,1,3,3,0,0
62056,0,5,7,2,3,1,4,1,3,1
62057,3,4,20,4,3,1,9,0,0,0
62058,0,1,2,4,2,1,3,5,2,0
62059,0,6,7,4,3,0,0,0,3,0
62060,3,4,8,4,3,1,1,0,3,0
62061,1,3,6,4,2,0,1,0,3,0
62062,1,5,8,1,2,1,1,0,0,0
62063,2,5,9,4,3,1,3,0,3,0
62064,0,6,19,4,2,1,0,3,3,0
62065,1,5,10,2,0,0,0,0,0,0
62066,1,2,9,0,2,0,3,0,3,0
62067,1,0,12,0,2,1,9,0,0,1
62068,1,1,17,4,3,0,3,0,2,0
62069,1,0,4,4,3,1,3,0,0,0
62070,2,0,4,1,3,1,9,1,0,1
62071,4,4,3,4,3,1,4,5,3,0
62072,1,0,5,0,3,1,3,0,0,0
62073,2,3,21,4,2,0,9,0,0,0
62074,1,1,3,4,3,0,7,0,0,0
62075,4,0,2,0,3,1,3,4,0,0
62076,4,4,6,0,3,1,9,4,3,0
62077,4,5,1,4,3,1,3,0,0,0
62078,4,2,10,1,3,1,3,4,3,0
62079,4,6,4,4,3,1,9,0,0,0
62080,3,0,3,4,3,1,6,0,3,0
62081,3,4,9,4,3,1,3,1,3,0
62082,0,1,8,4,2,1,8,0,3,0
62083,2,1,21,4,2,1,0,3,0,0
62084,2,6,23,4,3,0,8,0,3,0
62085,3,3,1,4,3,1,2,4,0,0
62086,1,2,1,4,2,1,9,0,2,0
62087,0,1,14,4,2,0,4,0,3,1
62088,1,0,4,0,2,1,3,0,0,0
62089,4,6,20,4,3,0,3,0,3,0
62090,4,1,4,4,3,0,9,2,3,0
62091,3,6,2,4,3,1,3,0,2,0
62092,4,0,1,2,3,1,5,5,3,1
62093,1,6,2,4,3,1,8,0,1,0
62094,4,3,9,4,3,1,3,0,3,0
62095,4,2,4,4,3,0,4,3,3,0
62096,0,4,23,4,2,1,9,0,3,0
62097,2,0,21,4,3,1,4,0,3,0
62098,4,3,1,4,3,0,3,0,3,0
62099,3,5,1,0,3,1,3,0,0,0
62100,4,3,18,4,3,0,1,1,1,0
62101,4,5,1,4,3,1,3,0,3,0
62102,4,0,13,4,2,1,3,3,3,0
62103,2,0,6,2,3,0,3,0,3,0
62104,3,4,2,4,2,1,9,5,3,0
62105,0,0,19,4,3,1,3,0,3,0
62106,4,2,4,0,3,1,0,0,3,0
62107,1,6,4,1,3,1,9,0,3,0
62108,4,6,3,4,3,1,3,0,0,0
62109,1,4,4,4,2,1,3,0,0,0
62110,4,3,0,4,3,1,9,4,0,0
62111,4,2,10,4,3,1,1,0,0,0
62112,1,6,17,4,3,1,1,0,3,0
62113,4,2,2,4,3,1,9,0,3,0
62114,2,5,6,4,3,1,9,4,0,0
62115,2,1,1,4,3,0,7,1,0,0
62116,4,2,13,1,3,1,9,0,0,0
62117,1,6,4,4,2,0,9,3,0,0
62118,4,4,2,4,2,1,7,0,3,0
62119,0,3,21,4,3,1,3,0,0,0
62120,1,4,22,4,2,1,9,5,0,0
62121,3,2,8,1,3,1,3,2,0,0
62122,4,3,21,4,2,0,3,1,3,1
62123,4,1,3,4,3,0,0,0,3,0
62124,4,1,7,4,3,1,0,4,3,0
62125,2,2,12,4,3,0,9,0,0,0
62126,3,6,6,0,3,0,1,0,0,0
62127,0,0,4,4,3,1,3,4,0,0
62128,1,4,10,4,3,1,3,0,0,0
62129,2,5,21,4,3,0,3,0,3,0
62130,3,6,6,4,3,1,3,0,3,0
62131,3,5,5,4,3,1,4,0,0,0
62132,4,1,7,0,3,1,3,0,0,0
62133,0,1,4,4,3,1,3,5,0,1
62134,2,2,8,4,3,1,9,4,3,0
62135,4,1,2,1,3,1,3,0,3,0
62136,1,4,9,4,2,0,0,2,3,0
62137,1,1,1,4,3,1,3,0,3,0
62138,1,0,8,4,3,1,3,4,3,0
62139,1,5,5,4,3,1,0,2,3,0
62140,4,1,10,0,2,1,3,0,3,0
62141,3,5,23,4,3,1,1,0,0,0
62142,1,2,1,4,3,0,4,0,3,0
62143,1,3,5,0,2,0,9,0,3,0
62144,2,3,5,4,2,1,3,0,0,0
62145,1,4,5,4,3,1,9,0,3,0
62146,2,4,10,1,3,1,3,3,0,0
62147,2,0,7,4,3,1,3,0,0,0
62148,0,5,6,4,3,1,3,0,0,0
62149,3,1,9,4,0,1,3,0,3,0
62150,2,2,4,4,3,1,3,0,3,0
62151,4,5,9,4,3,1,1,0,0,0
62152,2,4,2,4,2,0,3,0,3,0
62153,4,5,5,4,3,1,5,5,0,0
62154,1,3,9,4,3,1,0,0,3,0
62155,4,1,23,4,2,1,9,4,3,0
62156,4,1,19,4,3,1,3,0,3,0
62157,0,6,5,4,3,1,4,4,3,0
62158,0,2,2,4,3,0,9,0,3,0
62159,0,5,8,4,2,0,3,0,0,0
62160,2,3,20,4,2,1,1,0,0,0
62161,4,2,3,4,3,1,3,2,0,0
62162,1,4,2,0,2,1,1,0,3,0
62163,4,6,1,4,3,0,3,0,0,0
62164,3,6,12,4,2,1,9,0,0,0
62165,1,2,7,4,2,0,3,3,3,0
62166,1,0,10,4,3,1,3,1,3,0
62167,1,0,5,4,3,1,3,0,3,0
62168,3,0,5,4,3,1,9,3,3,0
62169,1,3,2,4,3,0,0,4,0,0
62170,0,2,8,4,2,1,9,0,0,0
62171,3,0,1,4,0,1,9,4,3,0
62172,4,6,2,4,2,1,4,0,3,0
62173,1,4,2,4,2,0,3,0,0,0
62174,1,4,22,4,3,0,4,2,0,0
62175,3,5,2,4,2,1,3,0,3,0
62176,3,2,2,4,3,1,1,0,3,0
62177,4,0,22,4,3,1,3,0,0,0
62178,0,2,2,4,3,1,3,4,0,0
62179,0,3,22,4,2,1,9,5,0,0
62180,0,1,21,4,3,1,7,0,3,0
62181,2,6,22,4,3,1,9,0,0,0
62182,3,6,10,4,3,1,3,4,3,0
62183,2,4,6,4,3,1,4,4,0,0
62184,4,4,3,2,3,1,3,0,1,0
62185,0,5,22,0,3,1,3,0,0,1
62186,1,5,20,3,2,1,2,5,0,0
62187,2,4,8,4,3,1,3,0,3,0
62188,4,0,15,0,2,0,3,5,3,1
62189,1,0,9,4,3,1,3,3,0,0
62190,3,4,7,4,2,0,3,5,3,0
62191,4,3,8,4,3,1,0,0,3,0
62192,0,4,2,0,3,1,0,1,2,0
62193,2,2,5,4,3,1,3,3,0,0
62194,2,2,7,4,2,0,3,0,3,0
62195,2,5,6,4,3,1,3,0,0,0
62196,0,3,23,4,3,1,3,0,0,0
62197,1,2,2,4,2,1,9,0,0,0
62198,2,0,8,4,3,1,9,0,3,0
62199,1,1,22,4,2,1,3,3,3,0
62200,3,3,3,4,3,0,3,5,3,0
62201,3,6,2,4,3,0,3,3,0,0
62202,0,5,12,4,3,1,9,0,0,0
62203,4,1,13,4,3,1,3,0,0,0
62204,1,1,23,4,3,1,1,0,3,0
62205,2,3,4,4,2,1,3,1,3,0
62206,1,3,1,4,2,0,7,0,0,0
62207,0,5,4,4,3,1,0,0,0,0
62208,0,0,22,2,2,1,0,0,3,0
62209,4,2,23,4,3,1,3,0,0,0
62210,4,6,5,1,3,1,9,0,0,0
62211,2,4,22,2,3,1,1,4,0,0
62212,3,1,6,4,2,0,3,1,0,0
62213,3,0,3,4,2,1,3,1,0,0
62214,1,6,20,4,2,0,4,0,3,0
62215,4,3,22,4,2,1,0,0,0,0
62216,2,1,4,4,0,0,3,0,2,0
62217,1,3,22,2,2,1,3,0,3,0
62218,3,4,20,4,3,0,3,0,3,0
62219,4,6,20,4,3,1,3,3,0,0
62220,0,4,2,4,2,1,1,1,0,0
62221,1,0,23,4,3,1,3,0,0,0
62222,0,2,13,4,3,1,2,4,3,0
62223,1,3,7,4,3,1,3,0,0,0
62224,0,0,6,4,3,1,0,3,0,0
62225,4,3,19,0,3,1,9,5,3,1
62226,1,1,12,0,3,1,3,1,3,0
62227,2,5,6,4,3,0,9,2,3,0
62228,3,1,8,4,2,1,3,3,0,0
62229,3,4,2,0,3,0,9,0,0,0
62230,1,4,22,4,2,1,4,0,0,0
62231,1,0,22,4,3,1,9,4,0,0
62232,0,1,3,4,2,1,9,0,0,0
62233,1,4,4,3,3,1,1,2,3,0
62234,4,4,8,4,3,0,3,0,1,0
62235,2,0,3,4,3,1,3,0,3,0
62236,4,2,1,4,3,0,9,0,0,0
62237,0,2,4,4,2,1,3,4,0,0
62238,3,6,3,4,3,1,3,5,3,0
62239,4,6,19,4,3,1,6,0,0,0
62240,4,6,7,4,2,1,3,0,2,0
62241,1,6,12,4,3,1,3,5,3,0
62242,0,3,9,4,3,1,3,0,0,0
62243,4,4,4,3,2,1,3,0,0,0
62244,0,4,4,0,3,1,3,0,0,0
62245,1,3,13,4,2,0,9,3,3,0
62246,2,4,22,4,3,1,3,3,3,0
62247,1,5,9,4,3,1,9,1,0,0
62248,2,0,22,4,3,0,9,5,3,0
62249,4,6,12,4,3,1,9,0,0,0
62250,3,5,5,4,3,1,3,0,3,0
62251,3,2,2,4,2,1,0,0,0,0
62252,3,2,2,4,3,1,4,3,0,0
62253,3,5,6,4,3,1,3,0,0,0
62254,0,3,4,4,2,1,2,0,0,0
62255,1,6,10,4,2,0,9,5,0,0
62256,4,3,4,2,3,1,4,0,0,0
62257,2,6,9,4,3,1,4,1,0,0
62258,2,1,9,4,2,1,3,0,3,0
62259,0,0,23,1,3,0,5,5,3,1
62260,2,3,2,0,2,1,3,0,3,0
62261,0,3,2,4,3,1,3,3,0,0
62262,2,6,19,4,2,0,9,0,0,0
62263,3,6,22,4,3,1,3,0,0,0
62264,3,5,1,4,3,1,4,1,0,0
62265,1,4,21,4,2,1,9,0,3,0
62266,0,3,23,4,2,0,3,0,0,0
62267,4,5,3,1,3,0,3,0,0,0
62268,0,3,21,4,3,1,0,0,2,0
62269,4,1,7,4,2,1,3,0,3,0
62270,2,2,5,4,3,1,3,0,0,0
62271,3,3,2,4,0,1,3,0,3,0
62272,4,4,2,4,2,1,1,0,0,0
62273,2,0,5,4,3,1,6,0,3,0
62274,0,2,7,4,1,1,9,0,0,0
62275,4,2,6,4,3,1,3,0,0,0
62276,1,1,5,4,2,1,3,0,0,0
62277,3,5,2,4,2,1,7,0,3,0
62278,4,4,7,4,3,1,3,0,0,0
62279,4,0,20,4,2,1,6,1,3,0
62280,4,6,2,4,3,1,3,0,3,0
62281,1,4,23,4,3,1,3,0,0,0
62282,3,0,5,4,3,1,9,0,3,0
62283,4,2,21,4,3,1,3,0,0,0
62284,1,5,10,4,3,1,3,3,3,0
62285,3,3,2,4,3,1,4,0,0,0
62286,2,5,3,4,3,1,3,3,0,0
62287,2,3,21,4,2,1,3,0,0,0
62288,3,1,1,0,3,0,3,0,0,0
62289,1,5,2,4,2,1,1,0,0,0
62290,2,5,23,4,3,1,3,0,3,0
62291,3,3,8,4,3,1,9,0,0,0
62292,0,2,8,4,3,1,4,0,3,0
62293,1,3,3,0,3,1,3,0,3,0
62294,1,3,6,4,3,0,3,0,0,0
62295,3,4,13,4,2,1,1,0,0,0
62296,4,2,1,4,3,0,3,0,3,0
62297,1,2,3,4,3,1,3,0,2,0
62298,4,2,21,4,3,0,0,4,3,0
62299,3,4,12,4,3,1,3,0,3,0
62300,0,0,22,4,3,1,3,0,0,0
62301,2,3,22,4,3,0,3,3,3,0
62302,2,1,6,3,3,1,3,3,3,0
62303,3,6,9,4,3,1,3,0,0,0
62304,1,4,13,0,3,0,3,5,0,1
62305,3,0,8,4,3,1,3,0,0,0
62306,2,4,1,4,3,1,9,0,3,0
62307,2,2,3,4,3,1,3,4,0,0
62308,1,5,12,4,3,1,3,3,0,0
62309,2,1,2,4,3,1,3,5,0,0
62310,0,1,3,4,3,1,3,4,0,0
62311,0,2,10,4,3,1,3,5,3,0
62312,3,6,2,4,3,0,3,0,2,0
62313,0,0,2,4,3,1,9,0,0,0
62314,0,6,12,4,2,1,1,0,3,0
62315,4,3,2,4,3,1,3,5,0,0
62316,3,4,4,4,3,1,4,2,2,0
62317,3,6,23,4,2,1,3,2,3,0
62318,3,1,8,4,3,1,3,3,3,0
62319,2,4,1,4,3,1,3,4,3,0
62320,4,0,6,4,3,1,3,0,3,0
62321,1,1,4,4,2,1,3,0,3,0
62322,4,2,3,0,2,0,3,0,2,0
62323,0,2,3,4,3,1,4,4,3,0
62324,3,5,22,4,3,1,3,4,0,1
62325,2,1,5,4,3,1,9,5,0,0
62326,3,1,9,4,0,0,3,3,0,0
62327,4,4,7,0,2,1,9,0,3,0
62328,3,3,23,4,2,0,0,2,0,0
62329,1,3,18,4,3,0,4,1,3,0
62330,3,3,1,4,3,1,4,0,0,0
62331,0,6,23,4,3,1,3,0,0,0
62332,3,3,8,4,2,1,9,0,0,0
62333,0,4,7,4,3,1,3,4,0,0
62334,1,6,11,4,3,1,9,2,3,0
62335,0,1,23,4,2,1,3,0,3,0
62336,4,6,21,4,2,1,3,1,3,0
62337,1,5,6,4,2,1,3,0,3,0
62338,1,0,7,4,3,1,0,0,3,0
62339,3,5,4,4,3,0,3,0,0,0
62340,0,3,22,4,3,1,1,4,3,0
62341,4,0,22,4,3,1,3,0,0,0
62342,1,5,8,1,3,1,9,0,3,0
62343,4,0,23,4,3,1,3,4,0,0
62344,4,3,2,4,3,1,4,5,3,0
62345,4,5,5,4,3,1,7,0,0,0
62346,2,3,23,4,3,1,9,0,3,0
62347,4,6,21,2,3,1,9,0,3,0
62348,2,2,9,2,2,0,9,1,0,0
62349,0,1,15,4,3,0,3,0,2,0
62350,4,0,9,4,2,1,7,0,3,0
62351,1,4,4,0,3,0,3,0,0,0
62352,1,3,1,4,3,0,1,0,3,0
62353,0,5,6,4,3,1,3,0,0,0
62354,2,3,9,2,3,1,4,5,3,1
62355,1,6,3,0,0,1,9,0,0,0
62356,3,4,22,4,3,0,9,2,0,0
62357,0,3,1,4,3,1,1,0,3,0
62358,2,5,21,0,3,1,9,2,0,0
62359,1,3,4,4,3,1,9,0,0,0
62360,2,6,9,4,2,0,3,0,3,0
62361,4,6,21,0,2,0,9,0,3,0
62362,0,2,2,4,2,1,3,0,0,0
62363,1,3,5,4,0,1,4,0,2,0
62364,3,2,3,4,3,1,3,3,3,0
62365,4,5,16,4,3,1,3,2,3,1
62366,4,3,7,4,3,1,0,4,0,0
62367,4,4,22,4,3,1,0,0,0,0
62368,2,6,7,4,2,0,4,0,0,0
62369,3,2,3,4,2,1,9,0,3,0
62370,2,1,22,4,2,0,7,3,3,0
62371,4,6,21,2,2,1,7,0,3,0
62372,0,0,1,4,3,1,3,0,0,0
62373,2,2,5,1,3,1,9,0,2,0
62374,1,2,15,4,3,1,9,1,3,0
62375,4,4,6,4,3,0,3,0,0,0
62376,1,2,3,4,3,1,3,0,0,0
62377,1,6,21,4,2,1,4,0,0,0
62378,0,5,5,4,3,0,3,0,3,0
62379,0,2,13,4,2,1,4,0,0,0
62380,3,0,7,4,3,1,9,0,3,0
62381,4,3,10,4,2,1,3,4,3,0
62382,1,2,10,0,3,0,3,2,0,0
62383,2,1,4,4,3,1,7,5,3,1
62384,2,4,23,4,2,1,4,0,0,0
62385,0,1,18,4,3,1,0,5,0,0
62386,1,3,6,4,3,0,3,0,0,0
62387,1,3,1,4,0,1,9,0,3,0
62388,4,3,20,0,3,0,9,5,2,0
62389,0,2,18,4,3,1,3,2,0,0
62390,2,4,3,4,3,1,3,4,2,0
62391,0,5,15,4,2,1,3,1,3,0
62392,0,2,12,4,3,1,8,1,0,0
62393,0,1,1,4,3,0,0,0,3,1
62394,1,0,6,0,3,1,1,0,3,0
62395,3,4,20,0,2,1,3,0,3,0
62396,3,2,4,0,2,1,3,0,0,0
62397,2,5,5,0,3,1,1,0,3,0
62398,3,1,12,4,3,0,7,0,3,0
62399,2,6,3,4,3,1,4,0,0,0
62400,2,3,8,4,3,0,3,0,2,0
62401,3,4,4,4,3,0,3,3,0,0
62402,0,3,23,0,3,1,9,1,3,0
62403,1,3,4,4,3,0,3,0,0,0
62404,2,4,21,4,3,0,0,0,0,0
62405,0,0,14,4,3,1,3,0,2,0
62406,2,3,4,4,2,1,9,0,0,0
62407,1,1,5,4,3,1,9,0,3,0
62408,4,1,8,4,3,0,5,1,0,0
62409,2,5,1,4,2,0,4,0,3,1
62410,3,2,7,4,3,1,1,0,2,0
62411,4,2,1,4,2,1,4,0,3,0
62412,1,1,2,4,2,1,9,0,0,0
62413,0,3,9,4,2,1,2,5,3,0
62414,0,5,4,0,3,0,9,0,0,0
62415,0,3,22,4,3,0,4,0,3,0
62416,1,6,21,4,2,0,4,0,0,0
62417,4,2,1,4,2,1,3,4,3,0
62418,3,6,22,4,2,1,9,0,0,0
62419,4,0,8,0,3,1,3,4,3,0
62420,2,5,5,4,2,1,9,2,0,0
62421,4,2,22,4,3,1,4,3,1,0
62422,1,4,15,0,2,1,7,1,3,0
62423,1,4,8,3,3,0,3,0,3,0
62424,1,6,3,4,3,0,9,4,3,0
62425,3,3,3,4,3,1,3,0,0,0
62426,4,2,19,4,2,1,9,2,0,0
62427,4,3,7,4,3,1,0,0,3,0
62428,3,2,1,4,3,1,4,0,0,0
62429,2,1,20,4,3,1,0,0,3,0
62430,0,2,8,4,2,1,3,0,0,0
62431,1,0,10,4,3,1,9,0,0,0
62432,3,0,3,3,3,1,3,0,0,0
62433,0,3,9,4,2,0,3,1,0,1
62434,1,3,9,4,3,1,9,3,2,0
62435,2,4,9,4,3,0,3,0,2,0
62436,3,6,12,4,3,0,3,0,2,1
62437,0,5,2,4,3,0,9,0,3,0
62438,3,2,4,4,2,1,0,0,3,0
62439,0,6,22,4,3,1,3,3,3,0
62440,0,0,3,4,3,0,3,0,0,0
62441,4,4,17,0,2,0,0,0,3,0
62442,4,4,8,4,3,1,4,4,3,0
62443,3,2,3,4,3,1,0,0,0,0
62444,1,5,1,4,3,1,0,0,0,0
62445,0,2,19,4,2,0,9,0,0,0
62446,0,1,5,4,3,1,3,0,3,0
62447,1,3,3,4,3,1,0,0,0,0
62448,0,4,9,4,3,1,0,2,3,0
62449,3,0,23,4,2,1,9,0,3,0
62450,2,6,2,4,3,1,3,0,0,0
62451,3,4,21,4,3,1,4,0,3,0
62452,1,3,6,4,2,1,3,1,0,0
62453,0,4,7,0,2,1,3,3,3,0
62454,3,2,6,4,3,1,3,0,0,0
62455,3,2,20,1,2,1,1,2,2,0
62456,1,6,1,4,3,0,9,0,3,0
62457,0,2,23,4,3,1,7,4,3,0
62458,1,2,8,0,2,1,4,0,0,0
62459,4,2,1,4,2,1,4,0,3,0
62460,4,3,19,4,3,0,4,0,2,0
62461,2,5,2,4,3,1,3,3,3,0
62462,0,3,18,4,3,0,9,0,0,0
62463,0,3,22,4,3,1,3,1,0,0
62464,2,5,1,1,2,1,3,2,3,1
62465,1,3,6,4,3,1,3,3,0,0
62466,0,0,3,0,3,0,6,0,0,0
62467,4,4,10,1,3,1,7,0,0,0
62468,0,2,6,4,3,1,3,0,0,0
62469,1,0,22,1,3,1,9,4,0,0
